artist,year,month_day,auction house,seller/artwork,purchaser,pounds,shillings,pence,,
,1902,5/3/2016,)»,"C. A. Barton. 19. White Horse, Dog, and Ducks. 24 x 29",Misell,i47,0,0,,
,1902,6/14/2016,,Manchester Infirmary. 23. A Farmyard. 1850. 39x49,—,199,10,0,,
,1902,12/6/2016,,Horatio G. Hussey. 49. London and Edinburgh Mail. 1841. 28x36 Vokins,,199,10,0,,
,igo2,12/6/2016,,Horatio G. Hussey. 50. Waiting for the Coach. 28 x 36,Vokins,199,10,0,,
,1902,12/6/2016,,71. The Oaks of 1845. 28x48,Rae,204,15,0,,
,1903,6/22/2016,>>,H.A.Salmon. 136. Bringing Home the Deer. 1852. 23^x37,Sampson,I05,0,0,,
,1903,7/13/2016,11,"36. Nutwich, St. Leger. 1843. 21x29}",—,110,5,0,,
,1903,11/28/2016,»,Sir W. R. Williams. 1. Doncaster Gold Cup. 1839. 36x72,Fores,283,10,0,,
,1906,2/27/2016,"Capes, Dunn & P.",Samuel Lord. 117. Horses at Refreshment. 34 in. circle,Sampson,100,0,0,,
,1906,4/21/2016,Christie's,"Horatio Bright. 74. Farmyard, Winter. 1847. 27^x36",Abraham,io5,0,0,,
,1907,6/24/2016,,"84. "" Doctor Syntax."" 1823. 17x23!",Fores,110,5,0,,
,1909,3/27/2016,,Abraham Farrar. 34. White Horse in Stable. 1850. 39x50,Vicars,189,0,0,,
,1909,6/4/2016,,Tom Nickalls. 32. Seed Time. 1856. 41 x 72,Mayhew,io5,0,0,,
,1909,6/4/2016,,108. The Stirrup Cup. 40 x 50,Lister,120,15,0,,
,1909,6/24/2016,>>,Holbrook Gaskell. 45. Feeding the Horses. 1846. 56^x43!,Agnew,336,0,0,,
,1910,3/12/2016,11,Sir Walter Gilbey. 105. Hounds in Full Cry. 1834. 13^x31,j Fores,283,10,0,,
,1912,6/24/2016,>),"Victoria Club, Liverpool. 131. "" Don John."" 1839. 26^x35",Agnew,441,0,0,,
,1912,6/24/2016,,"Victoria Club, Liverpool. 132. ""Industry."" 1838. 27 x 35!",Agnew,31S,0,0,,
,1912,6/24/2016,>j,"Victoria Club, Liverpool. 133. "" Charles XII."" 1839. 27 x 35!",Agnew,367,10,0,,
,1912,6/24/2016,>J,"Victoria Club, Liverpool. 134. ""Attila."" 1842. 27x35!",Agnew,325,10,0,,
,1912,6/24/2016,i),"Victoria Club, Liverpool. 135. "" Faug a Ballagh."" 1844. 27x35! Agnew",,294,0,0,,
,1912,6/24/2016,,"Victoria Club, Liverpool. 136. ""The Merry Monarch."" 1845. 27 x 3 =",;! Agnew,210,0,0,,
,1912,6/24/2016,,"Victoria Club, Liverpool. 137. ""Matilda."" 21x29!",C. Davis,110,5,0,,
,1912,6/24/2016,,"Victoria Club, Liverpool. 138. "" Memnon."" 1826. 21x29",C. Davis,178,10,0,,
,1912,6/24/2016,,"Victoria Club, Liverpool. 139. ""Tarbrara."" 135x18!",C. Davis,,,,,
,1912,6/24/2016,,"Victoria Club, Liverpool. 140. ""Charles XII."" 1839. 7! x 9!",Agnew,84,0,0,,
,1912,6/24/2016,",,","Victoria Club, Liverpool. 141. ""St. Giles."" 1837. 7|xg!",Agnew,68,5,0,,
,1912,6/24/2016,,"Victoria Club, Liverpool. 142. ""Don John."" 1838. 7^x9!",C. Davis,63,0,0,,
,1912,6/24/2016,J),"Victoria Club, Liverpool. 143- ""Attila."" 1842. 7i x 9*",Agnew,57,15,0,,
,1912 19x2,6/24/2016,,"Victoria Club, Liverpool. 144- ""Industry."" 1838. 7! x 9!",Agnew,78 15,,0,,
,,Tune 24,",,","Victoria Club, Liverpool. 145. ""Memnon."" 1825. 7^x9!",C. Davis,84,0,0,,
,,,,,,,,,,
,I,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,J,,,,,,,,,
,,,,,,,,,,
,1,"IERRING, John Frederick, Sen. — continued",,,,,,,,
,1912,"June 24 Christie's Victoria Club, Liverpool. 146. "" Rowton."" 1829. 7a x 9?",,Agnew,78,i5,0,,,
,1912,"June 24 „ Victoria Club, Liverpool. 147. "" Mundig."" 1835. i\ x",,C. Davis,84,0,0,,,
,1912,"June 24 „ Victoria Club, Liverpool. 148. ""Jack Spigot."" 1821. 7! x 9|",,Agnew,78,J5,0,,,
,1912,"June 24 „ Victoria Club, Liverpool. 149. ""Plenipotentiary."" 1831. 7^x9",,| Agnew,57,>5,0,,,
,1912,"June 24 „ Victoria Club, Liverpool. 150. "" The Colonel."" 1828. 7^ x 9J",,Agnew,78,15,0,,,
,1913,Dec I2 140. Preparing for Market and Return from Market. A pair. 1853- 39l><49,,Wickman,147,0,0,,,
,I,"iEUSCH, Willem de.",1638-1712,,,,,,,
,1881,Jan. 22 Christie's,Richard Baxter. (266 M.) 33. Woody Landscape and Waggoi Manr. 1857 and 0. M. 1873,n Gordon,147,0,0,,,
,I,"ilCKEL, Anton. 1745-1798",,,,,,,,
,1792,— Private Sale European Museum. 454. William Tell,,—,,,,,,
,I,"ilCKEY, Thomas. Fl. 1756-1816",,,,,,,,
,1900,May 19 Christie's Madame de Falbe. 26. Lady and Son and Daughter. 1781 40 x 50,,Hodgkins,162,!5,0,,,
,1908,Mar. 28 „ Claude Ponsonby. 14. John Webb. 1784. ioi x 9,,Batley,56,14,0,,,
,1909,Dec. 11 „ Earl of Sheffield. 84. First Earl of Sheffield and Col. Ridley. 171: 93 x;,,36. 57 Baker,162,15,0,,,
,],"BICKS, George Edgar. 1824-1914",,,,,,,,
,1898,May 21 Christie's Joseph Ruston. 23. Mother and Child. 1873. 72x56,,Vokins,168,0,0,,,
,],"EilGHMORE, Joseph.",1692-1780,,,,,,,
,1849,Oct. 10 English & Son,John Hugh Smyth Pigott. 21. Handel. 48x40. From Rev. Mr. Bowen col.,—,27,0,0,,,
,1858,May 14 Christie's,"Sir J. Hawley. 31. Lady in White Satin, Garland of Flowers. 17",40 —,,1,,,,
,1905,7/8/2016,83. Youth in Yellow with Book. 1748,Colnaghi,325,0 M,0,,,
,1907,June 7 „,"Duke of Fife. 46. Maria, Countess of Coventry. 1745. 49 x 39",Colnaghi,199,0,0,,,
,1909,May 7 „,- 131. Lady seated with Child. 49x39,C. Davis,367,0,0,,,
,1911,May 26 „,C. Butler. 149. Mrs. Pritchard. 49 x 39J A. V,/ ertheimer,787,0,0,,,
,1911,"Dec. 16 ,,",W. B. Wilberforce. 89. William Wilberforce and Wife. 39 x 49,Coureau,325,0,0,,,
,1912,Dec. 13 „,J. Ii. H. Lane. 128. Miss Elizabeth Hervey. 49x39 A. V,^ertheimer,651,0 t-t,0,,,
,1913,2/28/2016,Rev. E. H. Dawkins. 84. Countess of Mansfield. 49 x 39,Tooth,126,0,0,,,
,,"HILDEBRANDT, Edouard. 1814-1868",,,,,,,,
,1882,"Feb. 4 Christie's R. W. Scobell. (187 N.) 247. Heligoland—Boats, etc.",,Wallis,110,5,0,,,
,1882,Feb. 4 „ R. W. Scobell. 252. Sunset on the Nile,,Wallis,no,5,0,,,
,,HILL,,,,,,,,
,1741,Mar. 8 Cock,Earl of Oxford. 30. Humphrey Wanley. Half-length,Vertue,1,17,0,,,
,1741,Mar. 8 „,Earl of Oxford. 31. Mr. Hill,Bootle,2,0,0,,,
,1741,Mar. 13 „,Earl of Oxford. 2. Dr. Tudway of Cambridge Lord,Coleraine,0,14,0,,,
,1741,"Mar. 13 ,",Earl of Oxford. 33. John Autis in Robes,Wilson,4,12,0,,,
,1741,3/13/2016,Earl of Oxford. 34. Mr. Anderson—Scots Antiquarian,Duhamel,3,3,0,,,
,,,,,,,,,,
,"HILL, David Octavius,",,R.S.A. 1802-1870,,,,,,,
,1855 —,Glasgow Art U'n,- 59. Durham,—,120,0,c,,,
,"HILL, James J. 1811-1882",,,,,,,,,
,5/17/1879,Christie's,Alfred Brooks. (76 K.) 88. The Gleaner. 37 in. circle Hooper,,99,15,0,,,
,4/3/1882,,J.J.Hill. (1 P.) 114. Morning,Joseph,IOI,17,0,,,
,"HILLIARD, Nicholas.",,1547-1619,,,,,,,
,5/23/1881,Christie's,C. S. Bale. 1422. Queen Elizabeth,Col,262,10,0,,,
,5/23/1881,n,C. S. Bale. 1423. Lord Hunsden,Col,89,5,0,,,
,7/15/1882,a,Hamilton Palace. 1611. Lady Arabella Stuart,Filpot,273,0,0,,,
,7/15/1882,tt,Hamilton Palace. 1615. James I,Joseph,2835,0,0,,,
,4/26/1883,J>,S. Addington. 25. James I,Wareham,147,0,0,,,
,4/26/1883,it,S. Addington. 84. Mary Queen of Scots,Bought in,148,1,0,,,
,5/24/1886,tt,S. Addington. 172. Mary Queen of Scots,Joseph,147,0,0,,,
,5/24/1886,tt,S. Addington. 173. Nicholas Harbone. 1598,Frankenstein,78,15,0,,,
,5/24/1886,tt,S. Addington. 174. Countess of Somerset,Frankenstein,73,10,0,,,
,5/24/1886,11,S. Addington. 175. Lady Theresa Shirley,Gall,36,15,0,,,
,7/4/1892,tt,Charles Magniac. 186. Nicholas Hilliard,Colnaghi,63,0,0,,,
,7/4/1892,tt,"Charles Magniac. 187. Darnley, Earl of Lennox, ijx",ij Rathbone,136,10,0,,,
,7/4/1892,a,Charles Magniac. 188. Arabella Stuart. 2^ x if,Davis,73,10,0,,,
,5/13/1904,tt,905. Lady Arabella Stuart,A. Wertheimer,165,0,0,,,
,5/16/1904,tt,- 1050. Madame de Jourdis,—,110,5,0,,,
,4/3/1906,tt,Lady Currie. 85. Lady Arabella Stuart. 1585,Hodgkins,357,0,0,,,
,6/27/1906,tt,75. Hilliard the Elder. Miniature. 1577,Hodgkins,ii55,0,0,,,
,igo6 June 27,tt,76. Nicholas Hilliard. Miniature. 1577,Hodgkins,ii55,0,0,,,
,7/17/1907,Trollope,Duke of Sutherland. 791. Sir Francis Drake. Illustrated.,16 x 12 —,220,10,0,,,
,"HILLINGFORD, Robert Alexander. Born 1841",,,,,,,,,
,1861 Dec. s,Christie's,"-- 253. Vintage Festa, Rome",Isaac,87,3,0,,,
,3/31/1882,a,Vokins. 169. Pro Patria,Bought in,210,0,0,,,
,HILLYARD. See HILLIARD,,,,,,,,,
,2/19/1728,Cooper,Thomas Coke. 9. Queen Elizabeth. Miniature,—,,,,,,
,"HILTON, William, R.A. 1786-1839",,,,,,,,,
,7/7/1827,Christie's,Lord de Tabley. 51. Rape of Europa. Earl of Egremont per,"T. Phillips, R.A.",3i5,0,0,,,
,6/4/1841,j),"W. Hilton, R.A. 84. Triumph of Amphitrite",—,i34,8,0,,,
,6/4/1841,it,"W. Hilton, R.A. 85. Comus and the Lady",Norton,225,15,0,,,
,6/4/1841,a,"W. Hilton, R.A. 87. Murder of the Innocents",—,78,i5,0,,,
,6/4/1841,a,"W. Hilton, R.A. 88. Angel delivering Peter",Bishop,178,10,0,,,
,6/4/1841,11,"W. Hilton, R.A. 89. Rispah",—,7,17,6,,,
,6/7/1845,a,Thomas Wright. 49. Venus approaching Bath of Diana Lord C. Townshend,,325,10,0,,,
,5/20/1848,11,Stewart. 53. Nymph caressing Cupid,Rought,262,10,0,,,
,6/21/1850,a,Charles Meigh. — Lear condemning Cordelia,Grundy,200,11,0,,,
,,,,,,,,,,
,"HILTON, William, R.A.",,,—continued,,,,,,
,1854,—,"Town Hall, L'pl.",John Naylor. 9. Venus disarming Cupid,—,,,,,
,1854,5/13/2016,Christie's,Lord Charles Townshend. 40. Venus seeking Cupid,Mawson,640,10,0,,
,i860,3/26/2016,»,Smyth. 157. Angel delivering St. Peter. Manr. i8s7andB.I. 1859 Bought in,,300,0,0,,
,1863,4/25/2016,,E. Bicknell. 90. Triumph of Amphitrite. 54 x 89!,Rought,283,10,0,,
,1875,7/3/2016,>j,Jesse Watts Russell. 25. Una,Agnew,373,0,0,,
,1876,4/6/2016,jj,Albert Levy. 293. Cupid struggling with Bacchante. 36 x,: 28 Edwards,67,4,0,,
,1879,5/5/2016,jj,Joseph Fenton. 166. Nature blowing Bubbles,Agnew,iS7,10,0,,
,1884,5/10/2016,jj,E.J.Coleman. 98. Nature blowing Bubbles. 1821 Sir J. Goldsmid,,273,0,0,,
,1884,July S,jj,W. H. Duignan (350 T.) 158. Una,Bought in,94,10,0,,
,1896,6/13/2016,jj,Sir Julian Goldsmid. 17. Nature blowing Bubbles. 1821. 68 x 89 C. Butler,,178,10,0,,
,"HINE, Henry George.",,,1811-1895,,,,,,
,1894,5/9/2016,Christie's,Reginald H. Prance. 63. Wilmington Holt. 20x35!,Vokins,173,5,0,,
,1908,2/29/2016,jj,R. E. Tatham. 64. Folkington Hill. 1874. Drawing. 19^,x 35 Gooden,283,10,0,,
,1908,10/20/2016,"Capes, D'n&Co.",W. Beacall. 50. Houndean Valley. Drawing. 19I-X35;,\ Agnew,,0,0,,
,1909,6/11/2016,Christie's,196. Corfe Castle. 1889. Drawing. 19^x35,Agnew,183,i5,0,,
,1913,4/18/2016,u,T.A.Rogers. 16. Weald of Sussex. 1877. Drawing.,24-'- x 40,,,,,
,,,,Brown and Phillips,,105,0,0,,
,1913,4/18/2016,jj,"T.A.Rogers. 17. Chalk Pit, Eastbourne. 1877. Drawing. 21-!",x 33! Permain,189,0,0,,
,1913,4/18/2016,jj,T.A.Rogers. 18. Cuckmere Haven. 1877. Drawing. 21! x,33! Permain,136,j 0,0,,
,1913,4/18/2016,jj,T.A.Rogers. 19. Rondean Valley. 1875. Drawing. 19!,r x 35 Agnew,141,5,0,,
,1913,4/18/2016,jj,T.A.Rogers. 20. Nine Barrow Down. 19^x35,Agnew,136 J 5,,0,,
,1913,4/18/2016,jj,T.A.Rogers. 21. South Down Pastures. 1879. Drawing. 12 x 28.} Agnew,,i°5,0,0,,
,I9!3,4/18/2016,jj,T. A. Rogers. 24. Valley of Cuckmere. 1879. Drawing. 13,| x 26 Agnew,I31,i5,0,,
,19*3,6/5/2016,jj,"F. Nettlefold. 20. Chantsbury Ring. 1874. Drawing, iij",X2if Agnew,110,5,0,,
,"HOARE,",,"William, R.A.",1706-1792,,,,,,
,!773,4/3/2016,Langford's,"James West, P.R.S. 50. Miss Read. Crayons",—,,,,,
,1792,2/20/2016,Greenwood,98. Venus. In Crayons. Platfe glass,—,,,,,
,1894,7/7/2016,Christie's,Lord Bridport. 99. Earl of Chatham. 50 x 40,Capestick,210,0,0,,
,1895,July !3,jj,Lord Bridport. 38. Earl of Chatham. 50 x 40,Capel,168,0,0,,
,1896,July iS,jj,Lord Bridport. 115. The Earl of Chatham,Colnaghi,i°5,0,0,,
,1907,6/7/2016,jj,"Duke of Fife. 50. Pitt, Earl of Chatham. 49^ x 39!",Gooden,39,5,0,,
,1913,6/13/2016,jj,Lady Dorothy Neville. 69. Sir Edward Walpole. Pastel.,23J x 17,,,,,
,,,,,A. Wertheimer,141,15,0,,
,"HOBBEMA, Meindert.",,,1638-1709,,,,,,
,1781,3/31/2016,Christie & Ansell,64. Woody Scene—Cottage and Figures,—,16,5,6,,
,1791,2/12/2016,Greenwood,23. View in Holland—Figures Shooting,—,,—,,,
,1791,3/4/2016,Mr. Christie,22. Landscape—Village in Distance,—,,,,,
,1795,3/23/2016,Skinner,M. de Calonne. 8. Pleasing Landscape from Nature,—,11,11,0,,
,1795,3/23/2016,jj,M. de Calonne. 76. Landscape—Group of Trees,—,32,11,0,,
,1797,2/7/2016,Mr. Christie,John Trumbull. 6. Landscape. Grandpre collection,Walton,9,19,6,,
,1797,2/17/2016,jj,John Trumbull. 52. Landscape,Foxhall,18,18,0,,
,,,,,,,,,,
,"HOBBEMA, Meindert—",,,continued,,,,,,
,1798,5/19/2016,Coxe,Mr. Bryan. 14. View in Holland —,-,,,,,
,1798,5/19/2016,"Coxe,Bur'l&Co.",Mr. Bryan. 22. Cottage by Side of a Wood —,162,5,0,,,
,1798,5/19/2016,Coxe,Mr. Bryan. 31. View in Holland —,6S,5,0,,,
,1802,3/6/2016,Mr. Christie,Countess of Holderness. 76. Landscape. Painted with A. Vandevelde,,,,,,
,,,,Hanbuiy Tracey,294,0,0,,,
,1802,5/15/2016,>,Sir Simon Clarke. 58. View in Holland Deschamps,22 J,10,0,,,
,1806,4/26/2016,,Abroad. 7. Woody Landscape—Cottages and Figures Barnet,210,0,0,,,
,1807,4/25/2016,Peter Coxe,Edward Coxe. 64. Cottages and Figures. Calonne collection,,,,,,
,1808,4/2/2016,Mr. Christie,Mrs. Gordon. 92. Cottage near a Wood —,302,8,0,,,
,1808,4/2/2016,)>,Mrs. Gordon. 94. Woody Scene. Companion Merton,199,10,0,,,
,1808,4/2/2016,j»,Mrs. Gordon. 98. Landscape—Cottage and Figures —,378,0,0,,,
,1811,1/26/2016,>>,"Brothers. 44. Horseman journeying, one Bathing Bought in",357,0,0,,,
,1813,6/2/2016,Peter Coxe,John W. Willett. 126. View near Antwerp —,5'4,10,0,,,
,1814,6/1/2016,»>,Gentleman of Fortune. 31. Landscape and Figures. Painted with A. Vandevelde,7i,8,0,,,
,1814,6/1/2016,tt,Gentleman of Fortune. 40. Woody Scene with Figures —,173,10,0,,,
,1814,6/8/2016,Hennon,"French Emigrant, in. The Bleaching Ground —",31,10,c,,,
,1820,6/24/2016,Mr. Christie,George Watson Taylor. 55. Water Mill. Van Schmidt coll. Sequier,997,(0,c,,,
,1820,6/24/2016,JJ,"B. West, P.R.A. 81. A River Fisherman. 18 x 25! Esdaile",3°4,10,c,,,
,1826,5/6/2016,,Connoisseur. 13. Woody Landscape—Group of Figures Peel,207,15,c,,,
,1826,5/13/2016,tt,Lord Radstock. 8. Ruined Buildings near a Pool. 15! x 12^ Morant,105,0,c,,,
,1826,5/20/2016,Phillips,"Count Pourtales. 119. Rustic Cottage, Winding Road, Cavalier and Dogs. Painted with Lingelbach —",420,0,(,,,
,1827,4/28/2016,Christie's,John Dent. 101. Figures Wading. Sir G. Young collection Emmerson,777,0,(,,,
,1828,5/31/2016,Phillips,M. M. Zachary. 58. The Water Mill. Painted with Berghem. F.ycoot collection. 37 x 26! —,1207,10,<,,,
,1S29,5/1/2016,tt,Thomas Emmerson. 52. Water Mill—Boat and Figures. Sketch —,-,-,,,,
,1829,5/2/2016,tt,"Thomas Emmerson. 170. Cottages—Road leading to Village. 1663. British Institution, 1828 —",,,,,,
,1829,6/6/2016,Christie's,J. M. Raikes. 39. Figures on a Road Woodin,233,2,,,,
,1829,6/13/2016,tt,George Hibbert. 62. Peasant crossing Bridge Brown,525,0,,,,
,1831,5/28/2016,tt,Gentleman. 74. Woody Landscape—Road and Water in Foreground —,,,,,,
,1831,6/25/2016,tt,- 93. Landscape—Water and Figures Captain Allen,288,5,,,,
,1833,5/10/2016,it,M. Nieuwenhuys. 58. Water Mill at Rest. J. Barchard collection Artis,58,11,,,,
,1833,5/10/2016,11,"M. Nieuwenhuys. 68. Herring Packers, Amsterdam. 30^ x 39 Reem",425,5,,,,
,1833,5/11/2016,tt,M. Nieuwenhuys. 128. Man Tying Wheat. G. W. Taylor coll. 32 x 26 Searle,798,0,,,,
,1833,5/11/2016,tt,M. Nieuwenhuys. 129. The Water Mills. 32x26 Searle,1008,0,,,,
,1833,June 1 •,tt,Vivian. 97. Winding Road—Clump of Trees De Husch,399,0,,,,
,1834,4/18/2016,tt,Viscountess Hampden. 89. Water Mill. Engraved by Earlom Et—,1044,15,,,,
,1834,5/3/2016,tt,Baron Von Becker. 113. His own Portrait in Landscape Woodin,32,0,,,,
,1835,3/21/2016,tt,- 106. Water Mill and Cottages—Group in Conversation —,,,,,,
,1835,4/8/2016,Littledale of D.,John Crosbie Graves. 82. Landscape with Water Mill. 21x31 —,,,,,,
,1836,5/7/2016,Christie's,Daubney. 106. Pool of Water and Trees—Group of Figures Bought in,7S7,10,,,,
,1836,6/18/2016,tt,"Sir Charles Bagot. 51. River and Village, Windmill Lord Lansdowne",157,10,,,,
,1836,6/18/2016,tt,"Sir Charles Bagot. 52. Retired Village. Smith VI, 127 Lord Lansdowne",210,0,,,,
,,,,,,,,,,
,"HOBBEMA, Meindert-",,,—continued,,,,,,
,1837,6/10/2016,Farebrother,"Quarles Harris, n. Landscape with Waterfall—Figures on Bridge —",,,,,,
,1838,3/24/2016,Christie's,William Esdaile. 63. River Scene—Man with Net. West coll. Norton,173,5,0,,,
,1838,5/24/2016,J>,Lord Northwick. 17. Woody Scenery. Small —,86,2,0,,,
,1838,5/24/2016,tt,Lord Northwick. 18. Companion Picture. Equally fine —,79,16,0,,,
,1838,6/9/2016,it,Ralph Fletcher. 64. Cottage seen through Trees. Engd. by Browne Pritchard,45°,9,0',,,
,1838,6/20/2016,Foster's,John Bartie. 56. Road to Village Church—Figures driving Sheep —,,,,,,
,1838,June 2 [,,"John Bartie. 170. Felled Tree, Beggars on a Road,Field of Ripe Corn —",,,,,,
,1838,6/21/2016,it,"John Bartie. 230. Dutch Town, Church on Hill, Two Figures in Conversation. Sir Mark Sykes collection —",,,,,,
,1843,4/1/2016,Christie's,— 24. Overshot Mill. Becker collection Norton,372,15,0,,,
,1844,5/17/2016,>»,Jeremiah Harman. 114. Peasants passing Ford. 1662. Smith 118 Rothschild,1942,10,0,,,
,1845,2/14/2016,11,Rev. Charles Digby. 124. Attack of Banditti Wright,59,17,0,,,
,1845,6/21/2016,»,Earl Granville. 13. Traveller with Bundle. Smith Sup. 719 Wm. Stuart,357,0,0,,,
,1846,6/4/2016,11,Edward Higginson. 214. Haarlem Wood. Smith 80. Bought in,735,0,0,,,
,1848,5/5/2016,a,Casimer Perier. 5. Les Deux Mares—Man on Horseback. 33 x 24 Brown,588,0,0,,,
,1848,5/12/2016,11,"W. Wells. 105. Trunk of Oak—Man and Boy, Woman Seated.",,,,,,
,,,,24 x 32. Mrs. Gordon collection Capron,34i,5,0,,,
,1848,5/12/2016,11,W.Wells. 116. Westphalia Bridge over Pond. Smith 18. 24x33 W. W.,640,10,0,,,
,1848,6/2/2016,11,Sir Thomas Baring. 123. Water Mill and Figures White,288,15,0,,,
,1848,6/3/2016,a,Sir Thomas Baring. 129. Drooping Tree over Water Norton,162,!5,0,,,
,1849,5/12/2016,11,Charles Brmd. 66. Wood Scene—Cottage and Figures Delafield,45i,10,0,,,
,1857,5/16/2016,a,Davis Mcintosh. 67. Cavalier in Red Dress on Road Wellesley Smith,1123,10,0,,,
,i860,5/19/2016,11,Rev. Frederic Leicester. 151. Winding Road through Wood. Price coll. —,,,,,,
,i860,6/16/2016,a,Edmund Higginson. 42. Haarlem Wood. 50! x 38! Emson,498,10,0,,,
,1861,5/11/2016,11,Charles Scarisbrick. 46. Winding Road—Two Figures. Dawson,,,,,,
,,,,Turner collection —,462,0,0,,,
,1864,6/4/2016,a,Oppenheim. 34. Cavalier Angling in Pool Holloway,934,16,0,,,
,1870,4/30/2016,11,William Delafield. 82. Man with Stick on Shoulder. Brindleycoll. Addington,^59,0,0,,,
,1873,5/9/2016,11,Thomas Norris. 105. Woody River Scene Sedelmeyer,"""55",0,0,,,
,1874,2/7/2016,11,Sheffield. (922 A.) 96. Forest Scene. Gillott collection Boon,236,5,0,,,
,1875,5/1/2016,11,Miss Bredel. 116. Boat with Two Men. Smith 719 Nieuwenhuys,3225,0,0,,,
,1876,4/6/2016,a,Albert Levy. 344. Peasants on a Road. i6| x 34 Ellibtson,997,10,0,,,
,1876,7/1/2016,11,Earl of Malmesbury. 36. Wood and Cottages. Lord Radnor's coll. Sale,1102,10,0,,,
,1878,6/1/2016,tt,Munro of Novar. 56. River Scene—Peasant and Dog Rutter,2205,0,0,,,
,1878,6/1/2016,11,Munro of Novar. 57. Landscape—Waggon passing Ford. 17x20! Goupil,735,0,0,,,
,1879,4/26/2016,11,Lady Lawley. 118. Village on River. 1663 Lesser,218,8,0,,,
,1881,1/22/2016,a,Arthur 0. S. Cave. 122. Forest Scene—Two Roads Bought in,850,10,0,,,
,1881,6/24/2016,11,John Bell. 631. Entrance to a Wood. 1667. 29x42! Young,162,15,0,,,
,1882,6/17/2016,11,Hamilton Palace. 49. Water Mill Sedelmeyer,4252,10,0,,,
,1883,6/2/2016,11,E. F. Pellew. (958 P.) 111. River Scene. Pd. with Lingelbach Bought in,io5,0,0,,,
,1886,5/22/2016,11,S. Addington. (547 W.) 104. Man with Stick on Shoulder.,,,,,,
,,,,21 x 28! M. Colnaghi,543,10,0,,,
,1888,3/17/2016,11,- 99. River Scene—Man and Dog crossing Bridge Deacon,131,5,0,,,
,1888,3/17/2016,it,- 129. Waggon passing Ford Read,498,15,0,,,
,,,,,,,,,,
,"HOBBEMA, Meindert-",,,-continued,,,,,,
,1888,6/9/2016,Christie's,Marquess of Exeter. 278. The Ford—Five Peasants in Waggon.,,,,,,
,,,,1662. 25 x 32 Lesser,336,0,0,,,
,1889,6/29/2016,»,- 155. Woody River Scene. 24x33 M. Colnaghi,1533,0,0,,,
,1889,7/13/2016,JI,Secretan. 5. Water Mill and Cottages. 231x33 Davis,3465,0,0,,,
,1889,7/13/2016,»i,Secretan. 6. Landscape—Cattle and Figures. 38 x 50 Agnew,5460,0,0,,,
,1889,7/13/2016,n,- 51. Three Peasants at Door of Cottage. 20x25 Sedelmeyer,315,0,0,,,
,1890,5/10/2016,j>,William Wells. 91. View in Westphalia. 24x33 Agnew,2835,0,0,,,
,1890,5/10/2016,j>,William Wells. 92. Peasant and Dogs on Road Greville,262,10,0,,,
,1890,6/14/2016,u,George Perkins. 7. Landscape—Man and Woman. 1644.,,,,,,
,,,,23I x 33 Wertheimer,3465,0,0,,,
,1890,6/14/2016,j>,"George Perkins. 8. Chateau of Kastverlaren. Smith VI, 116. 23x29 Wynn",336,0,0,,,
,1890,6/28/2016,n,DukeofSomerset. 33. Woody Landscape. .Sir Illustration. 23^x32^ Agnew,2730,0,0,,,
,1892,6/11/2016,n,59. Two Peasants on Winding Road. Reiney,199,15,0,,,
,1892,6/25/2016,11,Earl of Dudley. 7. View in Holland. Painted with A. Vandevelde.,,,,,,
,,,,1663. 36! x 50! Agnew,10080,0,0,,,
,1892,6/25/2016,11,Earl of Dudley. 8. Peasants and Dog on Road. 26 x 34^ Murray,1990,10,0,,,
,1892,6/25/2016,»,Earl of Dudley. 9. Travellers passing through Wood. 1662. 39x56,,,,,,
,,,,M. Colnaghi,2415,0,0,,,
,1893,6/10/2016,1/1/2016,George Field. 24. Woody Landscape—Flooded Road. 1667.,,,,,,
,,,,24 x 34 M. Colnaghi,4725,0,0,,,
,1893,6/24/2016,11,H. Bingham Mildmay. 23. View of a Lock at Amsterdam.,,,,,,
,,,,30! x 38 Dr. Richter,2310,0,0,,,
,1893,7/22/2016,l»,Earl of Onslow. 25. Waterfall—Four Figures. 19x25 Sedelmeyer,I31,5,0,,,
,1894,6/9/2016,11,Alexander Dennistoun. 72. Landscape with Cattle. 43x58 Agnew,262,10,0,,,
,1894,6/30/2016,11,"Adrian Hope. 30. Man on Grey Horse, etc. 1663. Smith 99.",,,,,,
,,,,39J x 50! C. Wertheimer,3!5°,0,0,,,
,1895,5/25/2016,Robinson & F.,Lord Clifden. 780. Canal Boats and Figures. 17x13 Leicester,241,IO,0,,,
,1895,6/25/2016,Christie's,Henry Doetsch. 421. Pool crossed by Bridge. Illustrated. 2of x 30 j Ramus,120,15,0,,,
,1895,6/25/2016,ii,Henry Doetsch. 422. Water Mill. Illustrated. 36x51! Ramus,162,15,0,,,
,1895,7/13/2016,a,62. Canal in Winter. Illustrated. 19x27 J. W. Wotten,1522,IO,0,,,
,1896,6/27/2016,a,"Sir E. J. Dean Paul. 74. Overshot Mill, etc. Smith 54. 14 x 14 Jeffreys",1102,IO,0,,,
,1897,2/6/2016,a,Baron de Hirsch. 38. Dog in Doorway. 33! x 33J Goodhart,99,J5,0,,,
,1897,5/28/2016,Robinson & F.,"Col. Unthank. 156. Man, Woman, and Boy on Road. Smith 39.",,,,,,
